,Plant_ID,Boiler_ID,Fuel,Coal_Consumption,Plant_Boiler,Coal,Share_Selenium,Share_Arsenic,Share_Lead,Share_Mercury,Share_Chloride,Share_Boron,Share_Bromide,Share_Heat
2752,3935,2,BIT,1757279,3935_2,1757279,6032.391382529408,10388.007675360046,10523.080838163442,162.77688029472887,1482967.1695908054,40782.46970876207,33674.35533555721,46285731515.07498
2754,3935,3,BIT,2517614,3935_3,2517614,8642.471114794744,14882.66436666796,15076.180641373405,233.20676608912615,2124613.6257829214,58428.124784598986,48244.489596571475,66312523886.414154
2756,3936,1,BIT,92192,3936_1,92192,392.24908574880004,444.1029094512,641.4819803184,6.966812120016001,65235.4556256,2166.151667568,1739.6121500160002,2407686272.0
2758,3936,2,BIT,137491,3936_2,137491,584.9826345961501,662.31509375385,956.67735764445,10.3899900771555,97289.2228113,3230.5011164265,2594.379274968,3590714956.0
2760,3938,11,BIT,56538,3938_11,56538,244.4635229196412,389.79347328652995,328.2172598732833,7.165978814483283,51636.020823622544,1063.3302806599197,1115.913468049085,1496659931.4671497
2762,3938,21,BIT,71791,3938_21,71791,310.4156633401246,494.95318618828526,416.7647476663993,9.099239185513627,65566.54941718289,1350.1988782563283,1416.9681238231253,1900433569.2800972
2764,3938,31,BIT,79000,3938_31,79000,341.58651368374643,544.6546462491752,458.6147994267463,10.01295281658671,72150.51195773075,1485.7811060195559,1559.2550846488684,2091268431.6018398
2766,3938,41,BIT,49437,3938_41,49437,213.75965160738446,340.8366043876009,286.994175180507,6.265953777134142,45150.694426004244,929.7792473201113,975.7581470859,1308684018.393673
2768,3943,1,BIT,1553858,3943_1,1553858,3678.410856515006,13152.677398519754,7975.191981974773,178.76860661163406,721986.3206945552,45929.411471849315,27223.104927906166,39650477408.016495
2770,3943,1,SUB,11306,3943_1,11306,26.764423225132962,95.69997430116803,58.02815994010185,1.3007352450166842,5253.2324972890965,334.18621656594644,198.07757485877548,288500170.2697637
2771,3943,2,BIT,1402157,3943_2,1402157,3319.2927097189777,11868.599758199438,7196.58505723805,161.3156756542419,651499.7982223056,41445.38677352359,24565.35097569928,35779456328.05069
2773,3943,2,SUB,11114,3943_2,11114,26.309906220071444,94.0747845730746,57.042717988173706,1.2786459855930858,5164.021402341325,328.5110216622969,194.7137950628366,283600821.8979439
2774,3944,1,BIT,1356304,3944_1,1356304,905.9801938982738,10809.18298489137,2710.181063503089,138.73977460450192,975269.5590075033,49731.02888117803,18360.251238934477,37032835121.90611
2776,3944,2,BIT,1561709,3944_2,1561709,1043.1860575746139,12446.176041766237,3120.623516927138,159.75117278856519,1122968.92711962,57262.52770986125,21140.813270553743,42641260296.65685
2778,3944,3,BIT,1662032,3944_3,1662032,1110.1995375853317,13245.708937483758,3321.0900014570225,170.0134667931891,1195107.598072673,60941.02899751241,22498.88305803769,45380502470.92972
2780,3947,1,BIT,66660,3947_1,66660,264.5010135383598,538.8479376375263,503.3503253301746,8.540617463483821,36835.661986229636,2330.6134278504214,894.1364751628455,1688089331.525856
2782,3947,1,SUB,0,3947_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2783,3947,2,BIT,50894,3947_2,50894,201.9429130366229,411.4030443763016,384.30110197050567,6.520644842282412,28123.525069414507,1779.391536108901,682.6609926033282,1288833159.8961434
2785,3947,2,SUB,0,3947_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2786,3947,3,BIT,0,3947_3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2788,3947,3,SUB,0,3947_3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2789,3948,1,BIT,1181195,3948_1,1181195,4717.791038788994,7686.0278837158,7265.341660287171,119.40465629105478,1102965.5207980084,24017.214627758352,24605.535138895946,31044361765.52231
2791,3948,2,BIT,1003262,3948_2,1003262,4007.1118428011673,6528.219055001487,6170.90421546233,101.41776275710292,936816.8628607906,20399.306449717533,20899.00346218789,26367897318.902843
2793,3954,1,BIT,1395229,3954_1,1395229,3321.324768395656,18935.22962345785,8755.865940513193,237.2122387996971,907921.3858011748,27422.7692871851,35025.74871147457,36292929859.32059
2795,3954,2,BIT,1298939,3954_2,1298939,3092.1076564027017,17628.438221872333,8151.5907058298435,220.84133017177808,845262.3167603255,25530.220856308842,32608.4900797891,33788218291.431744
2797,3954,3,BIT,1378405,3954_3,1378405,3281.2754518293514,18706.904163490308,8650.28564610762,234.35187773669878,896973.4558235733,27092.099074275535,34603.39998139381,35855301160.409355
2801,3982,1,SUB,7392,3982_1,7392,7.6447391328,14.5518279984,30.847192991999997,0.489866836536,737.6502672,392.966415072,20.3189119056,126632352.0
2805,3982,2,SUB,0,3982_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2809,3982,5,SUB,0,3982_5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2831,4041,5,SUB,665635,4041_5,665635,703.2872421492667,1322.3901863867868,2444.6776129625346,74.7771081765366,66733.64844706749,33789.486912214794,47643.0670468553,10905305232.680285
2833,4041,6,SUB,680141,4041_6,680141,718.613787079472,1351.208671057405,2497.9537980393925,76.40670507454955,68187.95644525441,34525.85188272955,48681.339268991585,11142961542.377432
2835,4041,7,SUB,806242,4041_7,806242,851.8478035032849,1601.7284377366814,2961.0849309758946,90.5728293290876,80830.29016091488,40927.08993228703,57707.064174796564,13208913445.667097
2837,4041,8,SUB,897941,4041_8,897941,948.7338398713329,1783.9031396400997,3297.867841176006,100.87424984135068,90023.63009788882,45581.9866254645,64270.453427359294,14711246683.149426
2838,4042,1,BIT,0,4042_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2840,4042,2,BIT,127564,4042_2,127564,317.08416371160007,1434.979427016,770.1442005477,15.275587448880001,50629.314461250004,3286.5657844559996,1504.41391542,3220991000.0
2845,4050,3,SUB,0,4050_3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2848,4050,4,SUB,874343,4050_4,874343,902.0531897987431,1681.1556128963587,3175.540107125418,95.93401919353572,88098.03704678497,44089.12625780408,58974.759762909365,14357098563.115974
2851,4050,5,SUB,1473204,4050_5,1473204,1519.8936429116118,2832.6242373317646,5350.552801334939,161.6418051176639,148438.74837388966,74286.95278569394,99368.15641202265,24190660909.479122
2853,4054,1,SUB,306851,4054_1,306851,165.90889216326,496.891564616475,584.5783113135,17.88531261994875,30620.76868785,12832.8857864535,176.3477905795725,5264335756.0
2856,4054,2,SUB,289222,4054_2,289222,156.37720460172,468.34448022494996,550.9935061470001,16.857777509497502,28861.564607700002,12095.619349227001,166.216374354345,4961892632.0
2859,4072,5,SUB,380,4072_5,380,0.31696415596503924,0.537785532140961,1.25702269655806,0.033791024946319914,39.80828646224617,18.14338707029507,13.180029190548252,6351846.383399492
2861,4072,6,SUB,543,4072_6,543,0.4529250965500429,0.7684672209277418,1.7962192742921752,0.04828559617329398,56.88394618157808,25.925945208342693,18.83356802754658,9076454.174173485
2863,4072,7,SUB,77853,4072_7,77853,64.93844851143737,110.17951850992169,257.53417893456486,6.922980697752222,8155.775068276977,3717.1502989044266,2700.2758225572447,1301342885.4915807
2865,4072,8,SUB,179992,4072_8,179992,150.13424305384038,254.72919342398913,595.4053399970483,16.00556358457372,18855.718676085824,8593.8540146225,6242.894247539897,3008635616.423267
2868,4078,1,SUB,0,4078_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2871,4078,2,SUB,7376,4078_2,7376,7.005814084424653,12.630866882300573,25.798727444974837,0.7457303151583843,755.4250350003107,363.74677934979184,397.35474985395456,122018761.24045348
2874,4078,3,SUB,805784,4078_3,805784,765.3433969907855,1379.846860071541,2818.35707639935,81.46658843134267,82525.67874223026,39737.16578790573,43408.636084099635,13329821787.87657
2876,4078,4,SUB,1651117,4078_4,1651117,1568.2509129111957,2827.4185241463497,5775.043039962652,166.93167038684464,169101.8326348438,81424.68696850464,88947.82843202438,27313889778.07129
2877,4125,8,BIT,3204,4125_8,3204,7.273038136603871,11.782787756613192,15.309140803259357,0.20064492748011198,2409.2315974659505,45.88338178247473,78.19282954364415,82731944.74047793
2880,4125,8,SUB,0,4125_8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,4125,9,BIT,6063,4125_9,6063,13.762930780970432,22.29682964055736,28.969825433883106,0.3796848299974778,4559.042189586784,86.82613724942081,147.96601920197082,156555487.19148493
2885,4125,9,SUB,0,4125_9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,4143,1,BIT,0,4143_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2889,4143,1,SUB,855583,4143_1,855583,923.6447559874499,1750.2680039930249,3174.54374116695,98.1857660776575,85378.92702405,43698.4871950365,64499.8985063505,13987926467.0
2895,4158,BW41,SUB,551250,4158_BW41,551250,595.1020201875,1127.69332396875,2045.3506408125002,63.260845003125,55009.4304375,28154.826669375,41557.124266875,9012386250.0
2897,4158,BW42,SUB,577046,4158_BW42,577046,622.9500958569,1180.46425727505,2141.0637748359,66.221165652015,57583.6223061,29472.344871212998,43501.809214880996,9434125054.0
2899,4158,BW43,SUB,927247,4158_BW43,927247,1001.00963793705,1896.871204662225,3440.44489005255,106.40984806641751,92530.30266645,47358.691273828495,69902.43774165449,15159561203.0
2901,4158,BW44,SUB,1554863,4158_BW44,1554863,1678.55258487945,3180.786620927025,5769.1429177789505,178.4343714178575,155160.32297205,79413.8743938765,117216.5712634305,25420455187.0
2903,4162,1,SUB,647856,4162_1,647856,250.37095452336,646.4977698960001,899.2196254008,18.748435326983998,64649.7769896,46900.474579728,690.5771632980001,12905291520.0
2905,4162,2,SUB,886642,4162_2,886642,342.65238550002,884.783155047,1230.6529338381001,25.658711496363,88478.3155047,64186.99615704599,945.1092792547502,17661908640.0
2907,4162,3,SUB,1112626,4162_3,1112626,429.98634518706,1110.293379591,1544.3171552493,32.198508008139,111029.3379591,80546.737901238,1185.9952009267502,22163509920.0
2914,4259,1,BIT,98857,4259_1,98857,242.42319562709696,1381.97357131661,517.3188936420429,12.392272780224735,77316.60911774186,4123.549747859865,1406.9252824810103,2464629769.134657
2922,4271,B1,SUB,964750,4271_B1,964750,1041.4960072125,1973.59117333125,3579.5955205875002,110.713651186875,96272.7401625,49274.138828625,72729.67915912501,15772697750.0
2936,4941,1,BIT,2441543,4941_1,2441543,3134.1276288338254,2403.200337303675,6578.345623771351,114.95492857701451,243642.43051005,66004.94935635901,1184.9881847534252,53491765587.0
2938,4941,2,BIT,2210254,4941_2,2210254,2837.22962411085,2175.54356336415,5955.174546720301,104.06517137198101,220562.0202489,59752.25639470201,1072.73346211965,48424454886.0
2940,4941,3,BIT,1892679,4941_3,1892679,2429.569148040225,1862.955848497275,5099.519695886551,89.1128189281185,188871.09984765,51166.89795872701,918.600349259025,41466704211.0
2943,6002,1,SUB,2883699,6002_1,2883699,2855.3147373944266,5236.989793420979,10276.957725670896,303.79508494767134,292983.6108570877,143787.2827767012,174642.88306253054,47530414829.83186
2945,6002,2,SUB,2719300,6002_2,2719300,2692.533917512426,4938.430240205261,9691.070789086125,286.4757987911369,276280.68428906024,135590.00369132965,164686.53348076178,44820717088.28203
2947,6002,3,SUB,2243896,6002_3,2243896,2221.8093212850595,4075.0648557627414,7996.820865423894,236.39241679999887,227979.6721043964,111885.36274885443,135895.06627858177,36984896036.30629
2949,6002,4,SUB,2354106,6002_4,2354106,2330.9345237449,4275.213569318812,8389.588456960386,248.00294075277026,239177.00017246438,117380.66459374886,142569.61592551842,38801426478.07423
2950,6004,1,BIT,1409860,6004_1,1409860,3561.8033550266555,12996.715461741589,7686.267994067643,170.8767275319173,911198.3494376229,63421.74459250428,16326.448539371419,35172770026.88347
2952,6004,2,BIT,1533466,6004_2,1533466,3874.075683840456,14136.170451147653,8360.142592733273,185.85792338349844,991085.4184945412,68982.08970627522,17757.829668105864,38256455933.24506
2955,6009,1,SUB,1798850,6009_1,1798850,1927.100652331137,3641.769083591089,6650.082893071014,204.87109018356048,179808.44063183933,91674.01061916765,133147.62125540007,29431564031.75488
2957,6009,2,SUB,1944792,6009_2,1944792,2083.4477204038003,3937.2284401786037,7189.608922245525,221.49242973025378,194396.42931499353,99111.58932655434,143949.9839544887,31819368083.189056
2960,6016,1,BIT,84919,6016_1,84919,91.67431918785,173.718982998825,315.08232393134995,9.7452112413975,8474.096731650001,4337.1967817445,6401.7948945465,1388340731.0
2962,6016,1,SUB,1168540,6016_1,1168540,1261.4975322809998,2390.4848195745,4335.735215991,134.10036792735,116609.015589,59682.614342370005,88092.81086769,19104460460.0
2963,6017,1,BIT,0,6017_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2965,6017,1,SUB,1561692,6017_1,1561692,1287.2553078870499,2170.6441154468894,5140.792250999112,137.25284680863527,163912.02457112208,74355.60594994822,51616.00328694295,26127238679.451126
2966,6017,2,BIT,0,6017_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2968,6017,2,SUB,1359956,6017_2,1359956,1120.9704471130292,1890.2449962391368,4476.715809839424,119.5228204629878,142738.2232140812,64750.50934836561,44948.35944994133,22752178410.052452
2969,6018,2,BIT,1860245,6018_2,1860245,4654.822626282129,23916.722567742483,30317.473808802755,177.60198241918152,1493044.9408216844,109936.30371208991,26746.697809729983,44831546382.897835
2971,6019,1,BIT,2363173,6019_1,2363173,5475.600354679491,21079.91953682088,18430.618110948766,218.85780908737064,1298343.7413553065,126536.15657592584,29420.611820337705,58615638218.955635
2976,6021,C1,SUB,1503071,6021_C1,1503071,1011.7640911301701,1168.5738896206951,3817.977702378,57.1333091891565,149991.98116485,66132.8280590475,1854.4463125836,29499271446.0
2979,6021,C2,SUB,1294257,6021_C2,1294257,871.20485811639,1006.2298698190651,3287.5655023259997,49.196069481235504,129154.35901995,56945.3310224325,1596.8175297012,25401087882.0
2982,6021,C3,SUB,1200026,6021_C3,1200026,807.77502541302,932.96926789617,3048.207643068,45.614250087339,119751.0145491,52799.310960285,1480.5579980616,23551710276.0
2984,6030,1,LIG,3439201,6030_1,3439201,2305.6737622377154,26925.52715576656,18407.950199191502,267.07127746623604,343199.07151035,365039.012424645,6926.381261390702,40080448454.0
2986,6030,2,LIG,3446814,6030_2,3446814,2310.7775913980104,26985.12938263171,18448.697955681,267.662465255304,343958.77544490003,365847.06115503004,6941.713468069802,40169170356.0
2987,6031,2,BIT,1605479,6031_2,1605479,3054.0769256144945,11807.867528548359,24059.507231870124,119.72855019295919,926783.5092859014,140218.21416717558,14268.468209158573,37792533571.665306
2990,6034,1,SUB,2205839,6034_1,2205839,2281.2586206651,4342.39579547655,9205.078644788999,146.18065108735576,220121.44585365002,117264.69751839901,6063.34528124145,37788227909.0
2992,6034,2,SUB,1867389,6034_2,1867389,1931.2367105601,3676.12601922405,7792.709533838999,123.75161553194324,186347.40189615,99272.34319194901,5133.02388859395,31990240959.0
2997,6041,1,BIT,450572,6041_1,450572,1175.3759655716585,4977.5698502291325,5117.419497522594,46.99494176593742,289220.66132295644,35741.15736576081,5270.479474867579,10736197277.231844
2999,6041,2,BIT,1144249,6041_2,1144249,2984.9231049186474,12640.775111535635,12995.929934884392,119.34588727380334,734489.6098695248,90766.36713913524,13384.633019001962,27265083046.161903
3001,6041,3,BIT,443617,6041_3,443617,1157.232938839969,4900.736406721006,5038.427343981606,46.26953091044241,284756.2700614018,35189.45919215289,5189.124697500801,10570474036.410961
3006,6041,4,BIT,607763,6041_4,607763,1585.4292387536907,6714.09405130547,6902.733028401285,63.39006150513441,390121.0390073595,48210.17068101632,7109.191021821028,14481733143.209648
3053,6052,1,BIT,795314,6052_1,795314,1596.6899918649478,4256.48518310007,8851.662705022816,52.17910305162105,203462.13456738,94824.5966616268,8431.242894745581,18446563514.396854
3055,6052,2,BIT,1071256,6052_2,1071256,2150.6772594538465,5733.3145038400535,11922.833978443636,70.28315510435797,274055.31956952,127724.9213786601,11356.545387675274,24846779818.007374
3058,6055,2B1,SUB,1982403,6055_2B1,1982403,2140.10345601045,4055.4061288265248,7355.481626119949,227.49839259270752,197824.68921105002,101250.27275074649,149447.56066762048,32410306647.0
3061,6055,2B2,SUB,438666,6055_2B2,438666,473.5619460999,897.37999029855,1627.6204702089,50.340828724065005,43774.633673100005,22404.653416323,33069.745983951,7171750434.0
3064,6055,2B3,SUB,1663060,6055_2B3,1663060,1795.356672459,3402.1254591555,6170.595622149,190.85094039165,165957.339471,84939.98374743,125373.22645491001,27189367940.0
3077,6061,1,BIT,42711,6061_1,42711,148.40016178905,221.24410543485,213.1072819425,3.0881182492395,51533.21545155,678.0686243625,740.0634700185001,1136198022.0
3079,6061,2,BIT,73813,6061_2,73813,256.46463773115,382.35328497255,368.2912552275,5.3368750984785,89059.52171865001,1171.8358120875,1278.9750863355,1963573426.0
3082,6064,N1,SUB,836674,6064_N1,836674,903.2315422011,1711.58582156595,3104.3840400021,96.015789990285,83491.9912959,42732.719181447,63074.404333538994,13678783226.0
3084,6065,1,SUB,2145267,6065_1,2145267,2057.3365768166714,3724.313063218343,7535.771545163816,218.96883019226982,219311.49406137262,106061.32462023033,118841.3559648183,35458989955.551384
3086,6065,2,SUB,2976560,6065_2,2976560,2854.556454319874,5167.487912438493,10455.890176128569,303.81945986075516,304294.9063045856,147160.1886439277,164892.49427257286,49199382241.043205
3088,6068,1,SUB,2594797,6068_1,2594797,2801.21349056955,5308.181866583474,9627.70014826005,297.77605593029256,258935.70080895,132527.9995958535,195614.15215657948,42422336153.0
3090,6068,2,SUB,2388833,6068_2,2388833,2578.8650234749502,4886.840863811775,8863.494072279449,274.1398533357825,238382.48116155,122008.4880854115,180087.12895022548,39055030717.0
3092,6068,3,SUB,2580938,6068_3,2580938,2786.2520050406997,5279.83048014015,9576.2778996777,296.185612300545,257552.7063483,131820.157885539,194569.362704943,42195755362.0
3093,6071,1,BIT,1357951,6071_1,1357951,2691.820576033703,14832.160345842633,23795.95908998147,107.21142839389529,818999.8529650803,110904.63760257664,29939.78372205666,29988891763.890938
3098,6071,2,BIT,1643757,6071_2,1643757,3258.3641932583955,17953.86386813755,28804.260482057653,129.7760640129608,991373.5777729251,134246.57766863352,36241.16707570206,36300610816.69227
3100,6071,2,SUB,682405,6071_2,682405,1352.7084704737351,7453.538736526386,11958.076147665715,53.87647624482482,411568.30744455114,55732.40803474228,15045.504669056598,15070182712.143513
3101,6073,1,BIT,315483,6073_1,315483,303.18043966262286,444.23087728527224,1319.0325602761102,23.53196735921978,60757.27938237487,23591.707902678205,9997.46669069567,6345198722.1498165
3103,6073,1,SUB,239599,6073_1,239599,230.25560858342533,337.378793680401,1001.762004322248,17.871758057650332,46143.162651355655,17917.12904268628,7592.7483307309485,4818970494.855107
3104,6073,2,BIT,404052,6073_2,404052,388.295607074112,568.9446798365326,1689.339026333219,30.13835444517603,77814.3362685385,30214.86660610218,12804.165078019947,8126555897.0913725
3106,6073,2,SUB,318300,6073_2,318300,305.887588062155,448.1974884222039,1330.8104206435398,23.742088196320104,61299.791200825144,23802.362172993388,10086.735727910638,6401856053.290626
3116,6076,1,SUB,1206932,6076_1,1206932,541.9807501779,2195.2957658720998,4740.962925798601,69.96478775023799,120440.1667062,70950.207296016,864.4319237685902,20638537200.0
3119,6076,2,SUB,1074830,6076_2,1074830,482.65947850725,1955.01465536775,4222.0515998715,62.306950861845,107257.6618905,63184.51355004,769.8174914777252,18379593000.0
3122,6076,3,SUB,3455534,6076_3,3455534,1551.7302628360499,6285.29126663895,13573.721289050702,200.314270293381,344828.94729690003,203135.59804399198,2474.9313990082055,59089631400.0
3125,6076,4,SUB,3596328,6076_4,3596328,1614.9547342566,6541.382307443399,14126.7757562244,208.475974785852,358878.8298348,211412.25612086398,2575.7712377688604,61497208800.0
3128,6077,1,SUB,2427103,6077_1,2427103,2620.17940771545,4965.129886049025,9005.49056937495,278.5316765344575,242201.45785605,123963.10979359651,182972.19225307048,39680706947.0
3130,6077,2,SUB,2759927,6077_2,2759927,2979.47960683905,5645.988666741225,10240.39629577455,316.7261935001175,275414.08130445,140961.9343403685,208062.8196036345,45122046523.0
3140,6082,1,BIT,247955,6082_1,247955,382.3997963475,3351.6217444575,1891.75428663675,36.215510124675006,49149.6208834875,7850.4428779575,1837.7684330347502,6092254350.0
3144,6085,14,BIT,78953,6085_14,78953,115.84144734023124,261.1505186050864,599.3744364963802,7.320181374780747,14756.429855539265,6736.717211965266,2756.6439653435245,1604978045.0825632
3146,6085,14,SUB,236667,6085_14,236667,347.242635715812,782.8164830558684,1796.66573483324,21.94274271307278,44233.40448901132,20193.769108256605,8263.228216102694,4811031107.05806
3147,6085,15,BIT,0,6085_15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149,6085,15,SUB,1244050,6085_15,1244050,1825.2954613962063,4114.907637083552,9444.248701421373,115.34294630091304,232514.74373087307,106149.39327885436,43436.005282707585,25289386558.90166
3150,6085,17,BIT,654118,6085_17,654118,959.7352330031459,2163.6068918080614,4965.759472751373,60.646997587283984,122255.59996764698,55813.05319945152,22838.529724298958,13297088507.001839
3152,6085,18,BIT,928005,6085_18,928005,1361.5878096965448,3069.534875408321,7044.9821278586405,86.04061804748909,173445.476271829,79182.64355109782,32401.294226421003,18864737891.237118
3154,6089,B1,LIG,220721,6089_B1,220721,116.8369943546475,1355.5894632064499,935.0964243979499,16.799698074301503,22025.82584235,20023.4780385,3544.1556128145,2925436134.0
3157,6090,1,SUB,1936525,6090_1,1936525,1515.3887899759213,3506.4390606728016,5258.283009305174,161.9550413241853,193246.50753375,89030.12654045761,66134.2992533486,32521638243.9602
3159,6090,2,SUB,2448242,6090_2,2448242,1915.8226627325905,4432.997962215671,6647.757871066637,204.7508471522991,244310.9260647,112555.8900926469,83609.95549895646,41115317725.13632
3161,6090,3,SUB,2919315,6090_3,2919315,2284.451388651609,5285.963334533775,7926.871309851272,244.1475227344413,291319.46561025,134213.07954271493,99697.57778742303,49026429480.72794
3162,6094,1,BIT,1725927,6094_1,1725927,4606.774105561508,14499.758135328673,10376.750151245731,172.7550283100013,1336455.898207798,30962.21859168335,35667.257177526735,45886919010.09195
3164,6094,1,SUB,0,6094_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,6094,2,BIT,1883313,6094_2,1883313,5026.862411369289,15821.980299931718,11322.998283005627,188.50843090790832,1458326.3179853044,33785.640286384616,38919.72784293856,50071313040.26955
3167,6094,2,SUB,0,6094_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3168,6094,3,BIT,2040380,6094_3,2040380,5446.099255359926,17141.52250017638,12267.32849859743,204.2299035029642,1579949.723009853,36603.33928961009,42165.60619300932,54247225873.29094
3170,6094,3,SUB,0,6094_3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3172,6095,1,SUB,1800179,6095_1,1800179,1699.7666505258994,3056.8207960764576,6279.907384776606,180.94268645397375,184572.00783602957,88639.1549448102,95308.78697166938,29794799126.31296
3174,6095,2,SUB,1557240,6095_2,1557240,1470.3785672785605,2644.294604304407,5432.416985127325,156.52398403358004,159663.51872929232,76677.06247337417,82446.60971145782,25773910811.90237
3177,6096,1,SUB,2856883,6096_1,2856883,3084.14847118245,5844.331766820525,10600.14054381195,327.8527576509075,285089.35447905003,145913.91506518648,215372.0487019005,46707180167.0
3180,6096,2,SUB,2261655,6096_2,2261655,2441.56999449825,4626.672552599624,8391.61451890575,259.54504563363747,225691.34402925,115512.93335315248,170499.5517166425,36975797595.0
3183,6098,1,SUB,989978,6098_1,989978,1068.7308983966998,2025.2001478021498,3673.2011549937,113.608788779145,98790.2511123,50562.646705659,74631.544249383,16185150322.0
3186,6101,BW91,SUB,1928331,6101_BW91,1928331,2081.73002029965,3944.7909208199244,7154.8535991811505,221.2931492167275,192428.82540585002,98488.5715486305,145371.2308293285,31526283519.0
3188,6106,1SG,SUB,1400657,6106_1SG,1400657,1512.07947444855,2865.327071328975,5196.97903402905,160.73786009894252,139772.05225995,71537.8776566835,105591.43220728949,22899341293.0
3195,6113,1,BIT,1655428,6113_1,1655428,3843.3327128085975,34681.42159354023,32128.107896777867,104.87293638901444,423501.80495076004,179354.1626651608,4210.719922256565,37444786672.30832
3197,6113,2,BIT,1553608,6113_2,1553608,3606.9417995111476,32548.279985053323,30152.012321464463,98.42254266417142,397453.58432136,168322.6706023428,3951.732214857534,35141679452.317825
3199,6113,3,BIT,1070143,6113_3,1070143,2484.502859250376,22419.62836703011,20769.05173102156,67.79457564215967,273770.58504231,115942.58505775135,2721.998449804768,24205991649.207363
3201,6113,4,BIT,1468322,6113_4,1468322,3408.9371301781443,30761.527723990515,28496.80423625351,93.01959354595336,375635.19358674,159082.5229685823,3734.8001228006315,33212561377.635933
3203,6113,5,BIT,953907,6113_5,953907,2214.6429673033867,19984.46977339345,18513.174248286054,60.43091462270519,244034.37434619002,103349.21920218552,2426.342437653582,21576803171.277527
3206,6124,1,SUB,87663,6124_1,87663,67.90104802475486,110.6533987810166,281.4259710780936,7.245840535679062,9289.127054776622,4114.737498449663,2174.830123892645,1473113380.7029505
3208,6136,1,SUB,1427815,6136_1,1427815,1541.3978974222498,2920.884250997625,5297.74571466975,163.8544823730375,142482.15858525,72924.9593486325,107638.7943494025,23343347435.0
3209,6137,1,BIT,628508,6137_1,628508,1589.6104305357321,2232.2540528842,2513.7703667192563,65.95516469835233,160788.79445436,35329.41334038295,1257.5779116491444,14911651866.545137
3211,6137,2,BIT,523647,6137_2,523647,1324.397991940826,1859.822210744577,2094.3700179177326,54.951128909732425,133962.60644199,29435.01324955531,1047.7621616611714,12423774661.517056
3214,6138,1,SUB,1870426,6138_1,1870426,2019.2186688639,3826.33453637655,6940.0036602129,214.648034967465,186650.4651891,95531.101728603,141005.942338311,30579594674.0
3216,6139,1,SUB,1316293,6139_1,1316293,1421.00430559395,2692.743453037275,4883.955974688451,151.0563400484325,131353.33917255,67229.02723104149,99231.4771385355,21520074257.0
3218,6139,2,SUB,1397312,6139_2,1397312,1508.4683791968,2858.4841975536,5184.5677906848005,160.35399157008,139438.2535392,71367.03340233599,105339.262446432,22844653888.0
3220,6139,3,SUB,1250227,6139_3,1250227,1349.68274538405,2557.592093143725,4638.82557026955,143.4746783958675,124760.58990945,63854.7382900185,94250.9547406845,20439961223.0
3222,6146,1,LIG,2762435,6146_1,2762435,16726.1442556717,8832.083030610467,13715.855541111136,703.1171941622939,277858.12360074266,298383.2018871655,33584.07438198773,38810399810.050415
3223,6146,1,SUB,470837,6146_1,470837,2850.849914263212,1505.3644621080825,2337.7680471794424,119.84122353930209,47358.90087614836,50857.25152879519,5724.161773866881,6614951017.984027
3225,6146,2,LIG,2238547,6146_2,2238547,13554.078211831633,7157.103414894457,11114.682254600637,569.7730030355177,225163.1147925912,241795.66991980217,27214.949475942598,31450117039.34714
3226,6146,2,SUB,485932,6146_2,485932,2942.2479553173416,1553.6263373547636,2412.716720865185,123.68332445602223,48877.22379623632,52487.73131655011,5907.677984310241,6827025866.85204
3228,6146,3,LIG,1933581,6146_3,1933581,11707.55320433818,6182.063266071716,9600.485684925516,492.15060169941455,194488.26433564865,208854.90152281857,23507.350626385138,27165544773.04157
3229,6146,3,SUB,291124,6146_3,291124,1762.7137001551778,930.784376900612,1445.4692068955244,74.09922406619653,29282.55990643856,31445.630853286744,3539.315882683863,4090101245.568173
3231,6147,1,LIG,264290,6147_1,264290,560.591226366667,604.3699654163192,1050.0414762700168,38.0628685590079,26417.53045500729,16648.899497967635,16425.63813906463,4193640352.949179
3232,6147,1,SUB,830678,6147_1,830678,1761.9690443672112,1899.5680280453187,3300.3380885581187,119.63368848181759,83031.75058952115,52328.40643676553,51626.68371138495,13180842185.126635
