,Plant_ID,Boiler_ID,Fuel,Coal_Consumption,Plant_Boiler,Coal,Share_Selenium,Share_Arsenic,Share_Lead,Share_Mercury,Share_Chloride,Share_Boron,Share_Bromide,Share_Heat
4906,10671,2A,SUB,188330,10671_2A,188330,240.55644514252765,1588.209457896205,976.8475405449924,24.769036199630058,47825.32598473911,6740.149667363208,9249.863363025084,3943577143.6004524
4908,10671,2B,BIT,126774,10671_2B,126774,161.93013739977062,1069.1003335386476,657.5631609677209,16.67323206696703,32193.53197254456,4537.119598206888,6226.528848213998,2654611845.1802883
4910,10671,2B,SUB,188330,10671_2B,188330,240.55644514252765,1588.209457896205,976.8475405449924,24.769036199630058,47825.32598473911,6740.149667363208,9249.863363025084,3943577143.6004524
4912,10672,CBA,BIT,86128,10672_CBA,86128,290.00310277679534,2169.9156889161936,615.5623474727938,13.950248396574903,94536.90235427611,2042.401816455943,1537.3063999996323,2251885674.483599
4915,10672,CBB,BIT,86994,10672_CBB,86994,292.9190265995325,2191.7337618611296,621.7517050906583,14.090515384214623,95487.4522037885,2062.937762641282,1552.7637117031395,2274527939.416058
4918,10672,CBC,BIT,88853,10672_CBC,88853,299.17849817744053,2238.569555861863,635.038097482818,14.391619691399658,97527.95124564014,2107.0212776049593,1585.9451695054722,2323132986.193703
4921,10673,BLRA,BIT,328357,10673_BLRA,328357,1027.3834353409168,9624.155123072425,3491.053001872297,55.606188260391384,205325.36794969323,11824.24424524564,5590.344588878821,8174593492.576476
4924,10673,BLRA,SUB,0,10673_BLRA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4927,10673,BLRB,BIT,326649,10673_BLRB,326649,1022.0393406282649,9574.09358349749,3472.893746771301,55.316944024548235,204257.33611709008,11762.738599954448,5561.265542116287,8132072073.2514105
4930,10673,BLRB,SUB,0,10673_BLRB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4933,10676,2,BIT,4376,10676_2,4376,9.476349457172287,90.72847919181804,37.571096160355324,0.8625984513423528,2592.0345987654173,124.8475054193483,67.34714072607981,107987895.77326764
4936,10676,3,BIT,0,10676_3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4939,10676,4,BIT,6910,10676_4,6910,14.96379678909061,143.26640567080958,59.327302209336224,1.3621013022796291,4092.9979610304003,197.1426559523987,106.34569068034999,170520191.90888467
4942,10676,5,BIT,0,10676_5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4945,10678,BLR1,BIT,571693,10678_BLR1,571693,725.1330158109575,2062.0781052790794,2735.780182431375,20.39085450349325,459260.37709315144,10488.453944272449,1799.6506602913503,15125091136.666664
4956,10684,BLR22,BIT,0,10684_BLR22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4959,10684,BLR25,BIT,16726,10684_BLR25,16726,27.709916352447014,15.328645961507616,57.780267337880865,0.49261840441761,2127.8785631717747,1491.7661842635941,11.415430599728206,418030947.6678263
4962,10684,BLR26,BIT,16617,10684_BLR26,16617,27.529336364259958,15.228752238573003,57.4037248806389,0.4894081087054541,2114.0116037441935,1482.0446421085821,11.341038519411908,415306723.5080874
4966,10686,5,SUB,24290,10686_5,24290,38.59188270072514,144.50628011087176,226.23153639835382,2.3160429129115676,3381.412770669879,1592.9311775313492,186.732699997375,422011995.79710144
4969,10686,6,SUB,24000,10686_6,24000,38.131131528094,142.7810095784653,223.5305423450182,2.2883915154334136,3341.0418483358208,1573.9130613730908,184.50328530000002,416973565.21739125
4972,10686,7,SUB,0,10686_7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4975,10686,8,SUB,0,10686_8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4985,10699,1,BIT,54036,10699_1,54036,169.07113693961688,1583.7970447724326,574.5043961577534,9.150820566756636,33789.3255893117,1945.8542441187285,919.9738705270664,1345250242.768884
4990,10699,2,BIT,44389,10699_2,44389,138.8870141685664,1301.0431382856523,471.93862686073203,7.517132543818202,27756.946731511533,1598.4625812825939,755.7317369684275,1105083889.0048854
4995,10699,3,BIT,0,10699_3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,10699,4,BIT,0,10699_4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5023,10729,PCBLR,BIT,4312,10729_PCBLR,4312,13.491648946695314,126.38487040230086,45.84467681235163,0.7302231527843404,2696.342659358799,155.27654712858015,73.41267543327986,107349156.98459227
5025,10729,STRBLR,BIT,1493,10729_STRBLR,1493,4.671389581961063,43.759882075750276,15.873400389805424,0.25283468624930894,933.5898864616621,53.76342413334188,25.418628112682473,37168898.742577985
5034,10743,CFB1,BIT,2823,10743_CFB1,2823,10.625519524995001,82.23317231805,18.851397740055,0.6368653158534,886.10020623,97.801389525195,52.528612097,70192765.8
5037,10743,CFB2,BIT,2824,10743_CFB2,2824,10.62928343556,82.2623020284,18.85807552884,0.6370909146192001,886.4140922400001,97.83603401316,52.54721946933333,70217630.39999999
5107,10768,CFB,BIT,0,10768_CFB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5116,10773,1,BIT,0,10773_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5119,10773,2,BIT,0,10773_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5138,10795,BLR1,BIT,5580,10795_BLR1,5580,17.459044787235587,163.54999463006467,59.32590366718972,0.9449548220168412,3489.2374859049396,200.93764679440568,95.00063286588627,138916580.69898537
5141,10795,BLR2,BIT,5690,10795_BLR2,5690,17.803219505263527,166.77409846685802,60.495410728729304,0.963582963669503,3558.0217374191943,204.898783200747,96.8734051983679,141655079.60165355
5182,10849,BLR1,SUB,105920,10849_BLR1,105920,78.91045101813333,134.90027005396365,428.46974332363635,8.56677425642182,11530.684224,4573.8380755200005,464.5184184156,1823133556.3636363
5184,10849,BLR2,SUB,235258,10849_BLR2,235258,175.26732331593666,299.6258282888537,951.6704576551364,19.027588538682824,25610.7034476,10158.912367548,1031.7378595130024,4049346244.3636365
5185,10855,STKR1,SUB,93513,10855_STKR1,93513,148.57318760777727,556.3283561962927,870.9588169295702,8.916431490946868,13017.951931809484,6132.555504507577,718.8939882607875,1624685375.173913
5186,10855,STKR2,SUB,93513,10855_STKR2,93513,148.57318760777727,556.3283561962927,870.9588169295702,8.916431490946868,13017.951931809484,6132.555504507577,718.8939882607875,1624685375.173913
5187,10855,STKR3,SUB,93513,10855_STKR3,93513,148.57318760777727,556.3283561962927,870.9588169295702,8.916431490946868,13017.951931809484,6132.555504507577,718.8939882607875,1624685375.173913
5188,10860,CFB1,BIT,7066,10860_CFB1,7066,5.99428538838237,12.525674024611977,33.64791826317532,0.6025505688841146,857.607713458827,320.56354581373904,75.43999174971023,122664021.42889014
5191,10860,CFB1,SUB,302965,10860_CFB1,302965,257.0136813885175,537.0564436550478,1442.703305491496,25.835229705912223,36771.17476762716,13744.627038983786,3234.599080165718,5259397856.241679
5194,10860,CFB2,BIT,6113,10860_CFB2,6113,5.185828839397315,10.83632115941877,29.10978266951468,0.5212838420023482,741.9411197811788,277.3287511405868,65.26530845824776,106120175.91208681
5197,10860,CFB2,SUB,262162,10860_CFB2,262162,222.3993555036936,464.726260067977,1248.4015776550477,22.35576878570581,31818.87254115384,11893.5154681038,2798.9667587160397,4551067815.714788
5200,10860,CFB3,BIT,9627,10860_CFB3,9627,8.166853302286594,17.065477474517337,45.84326480605559,0.820938908384853,1168.438926898971,436.74855017674287,102.78245125593835,167122351.30143297
5203,10860,CFB3,SUB,412840,10860_CFB3,412840,350.22371635151114,731.8283702690078,1965.922243952632,35.20478019503508,50106.81692957007,18729.33119922785,4407.677072452643,7166800821.780782
5207,10861,,SUB,79524,10861_nan,79524,126.34750431833949,473.10487523824474,740.6684520602178,7.582585286388617,11070.542164460743,5215.160928859737,611.35163584155,1381641908.347826
5209,10862,,SUB,87108,10862_nan,87108,138.39694188121717,518.2236742650398,811.3041034412435,8.305717005265576,12126.311388534861,5712.517456253633,669.6546739963501,1513405554.9565215
5210,10863,,SUB,65388,10863_nan,65388,103.88826784829212,389.00686059652867,609.0089626190021,6.234722683798336,9102.668515790943,4288.126135710987,502.67920079985004,1136044478.4347825
5211,10864,1,BIT,60347,10864_1,60347,95.31601254228642,290.46497715610604,637.796351789451,6.570130325986253,14283.507672795991,4486.861901522024,2660.425273750983,1136027498.9483576
5214,10864,1,SUB,117319,10864_1,117319,185.30132857388932,564.6852478992693,1239.9229488721328,12.77281587675247,27768.187924250637,8722.789060345374,5172.062118932036,2208520890.0048447
5215,10864,2,BIT,67458,10864_2,67458,106.54759265709244,324.6919719123834,712.9512038545874,7.3443228583091225,15966.607463361426,5015.57211050877,2973.916982065286,1269891511.1614215
5218,10864,2,SUB,126031,10864_2,126031,199.0616331668003,606.6182500532123,1331.9984756885397,13.721313323187125,29830.227774539773,9370.535276164883,5556.134649213882,2372523600.5097265
5219,10864,3,BIT,71196,10864_3,71196,112.45163519248055,342.6838867484072,752.4574388453735,7.751288360463938,16851.353211798156,5293.496278866588,3138.7084327302928,1340259065.324329
5222,10864,3,SUB,132546,10864_3,132546,209.35185176446046,637.9765499881225,1400.8543132928658,14.430617830019287,31372.260559736485,9854.932268366914,5843.351423179243,2495167959.8921075
5223,10864,4,BIT,71576,10864_4,71576,113.05183213294269,344.5129203593459,756.4735890049504,7.792659920340564,16941.295262201038,5321.749672118587,3155.460907650759,1347412535.249932
5226,10864,4,SUB,136197,10864_4,136197,215.1184807897954,655.5497123921682,1439.441061273433,14.828111422412872,32236.41431242308,10126.387896690723,6004.30743879667,2563897745.940469
5227,10864,5,BIT,177008,10864_5,177008,279.5780527297966,851.9831089606446,1870.7650195957901,19.27130808063656,41895.95383608585,13160.727980920516,7803.479159794422,3332161591.029395
5230,10864,5,SUB,325394,10864_5,325394,513.9486401177315,1566.2014810468452,3439.029381645759,35.42646672235522,77017.37775998442,24193.380641686537,14345.144274395203,6125516297.294015
5231,10865,CFB1,BIT,118922,10865_CFB1,118922,242.14994954355367,665.1536388118474,1975.6802104913536,10.93899539492889,46680.7588878503,12492.455800260477,2969.2475132147497,2548276243.6526637
5233,10865,CFB1,SUB,39782,10865_CFB1,39782,81.00443393772096,222.50838414433758,660.9080753247257,3.6593322917631816,15615.730899887832,4178.998643194383,993.277985324071,852453923.7903018
5236,10865,CFB2,BIT,124945,10865_CFB2,124945,254.41403143000719,698.8414372559012,2075.7417794843864,11.493018782221878,49044.98258726271,13125.156741086976,3119.629930026546,2677337879.140799
5238,10865,CFB2,SUB,41856,10865_CFB2,41856,85.22752970934717,234.1086653950378,695.363943511933,3.8501084008858206,16429.843460502365,4396.867105966117,1045.0616699443044,896895868.3366064
5241,10865,CFB3,BIT,121338,10865_CFB3,121338,247.06942851377977,678.6667918984876,2015.8178081481967,11.16123024528583,47629.117589125475,12746.250499419837,3029.5702625119934,2600046609.1415124
5243,10865,CFB3,SUB,44189,10865_CFB3,44189,89.97800340038086,247.15758350394987,734.1226419115253,4.064708527492917,17345.62195804996,4641.942864715615,1103.3120731357242,946887698.9183462
5246,10865,CFB4,BIT,114158,10865_CFB4,114158,232.44945375954828,638.507669728754,1896.5347157739689,10.50078064861247,44810.733700402074,11992.009630229359,2850.2998403455153,2446192625.6109114
5248,10865,CFB4,SUB,37443,10865_CFB4,37443,76.241742997589,209.42590688040906,622.0496974607537,3.4441802574151326,14697.597206890054,3933.2925995959795,934.8777739804231,802333524.4200963
5251,10865,CFB5,BIT,116570,10865_CFB5,116570,237.3607878970422,651.9984500453832,1936.605860454559,10.722647560475442,45757.52227137712,12245.384139489446,2910.522717541274,2497877278.574116
5253,10865,CFB5,SUB,40091,10865_CFB5,40091,81.63362226628051,224.23668062768687,666.041567740274,3.687755540422244,15737.023465572447,4211.458312913026,1000.9931051638262,859075216.3962845
5256,10865,CFB6,BIT,116404,10865_CFB6,116404,237.02277733865745,651.069980089927,1933.8480619400573,10.707378112975753,45692.36186392196,12227.946258669721,2906.3780253296254,2494320208.7598987
5258,10865,CFB6,SUB,38937,10865_CFB6,38937,79.28383802305167,217.78213647951517,646.8698840912685,3.581605284912347,15284.040873986538,4090.2335269734967,972.1800038852585,834347152.7480514
5261,10865,CFB7,BIT,117191,10865_CFB7,117191,238.62527317871042,655.4718225895899,1946.9226850178454,10.779770011664045,46001.28500047144,12310.618621351185,2926.027861296898,2511184148.180314
5263,10865,CFB7,SUB,41553,10865_CFB7,41553,84.61055862988586,232.41392806670504,690.3301305607642,3.822237059967711,16310.906090267938,4365.037721096379,1037.4963582567775,890403144.5190893
5266,10865,CFB8,BIT,251147,10865_CFB8,251147,511.3875765460964,1404.713517487757,4172.366406756294,23.10166223617334,98583.37862133954,26382.358158019695,6270.644667944912,5381610919.465158
5268,10865,CFB8,SUB,86764,10865_CFB8,86764,176.6695667933342,485.2877543084638,1441.4315079049445,7.980953872669566,34057.6963399997,9114.339105075596,2166.3257533220476,1859190393.7394235
5271,10865,CFB9,BIT,335149,10865_CFB9,335149,682.4331363378725,1874.5528741036296,5567.912134558506,30.82855457875769,131556.8999891033,35206.55613764904,8368.008735191219,7181616814.247546
5273,10865,CFB9,SUB,110260,10865_CFB9,110260,224.51231426205604,616.7054053530406,1831.77629041537,10.14222458624022,43280.641722930784,11582.534573390292,2752.9744774478927,2362665769.371039
5276,10867,COGEN1,BIT,135937,10867_COGEN1,135937,310.8545042289322,1078.4334642320252,4298.671198888103,10.62401863277175,66731.22620642856,14538.548008780173,1072.14414385743,3232950831.8571424
5278,10867,COGEN2,BIT,168396,10867_COGEN2,168396,385.08025845895725,1335.9415143987003,5325.1067421523285,13.160818921148998,82665.29030549257,18010.05856011642,1328.1504318104398,4004913954.8571424
5368,50088,,BIT,11784,50088_nan,11784,36.870498884011496,345.3894510252118,125.28610193802218,1.9955820112269635,7368.669271308925,424.3457401120567,200.62499241785014,293367918.8094702
5423,50146,A,BIT,0,50146_A,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5425,50146,B,BIT,0,50146_B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5427,50146,C,BIT,0,50146_C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5429,50146,D,BIT,26273,50146_D,26273,82.20456697043738,770.0625464006611,279.33144570754047,4.449246960367109,16428.805818491124,946.0994254891435,447.3031590117258,654078015.1800076
5449,50184,COMB,BIT,0,50184_COMB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5454,50184,PKG,BIT,0,50184_PKG,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5459,50184,REC,BIT,0,50184_REC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5485,50187,11B,SUB,99269,50187_11B,99269,157.71830398593184,590.5720016601946,924.5688920019837,9.465264056064981,13819.245135102025,6510.032320393557,763.1440261852376,1724689535.231884
5535,50202,1,BIT,0,50202_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5578,50240,BLR2,BIT,0,50240_BLR2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5580,50240,BLR3,BIT,0,50240_BLR3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5582,50240,BLR5,BIT,46405,50240_BLR5,46405,145.19479809169667,1360.132168603611,493.3725017340393,7.858535576288803,29017.57446835461,1671.0594085115406,790.0545462619091,1155273105.2574222
5584,50240,BLR7,BIT,0,50240_BLR7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5602,50244,4PB,BIT,120137,50244_4PB,120137,372.91295762907737,2705.737252148483,698.3078080837345,16.786689431952333,76937.0690333771,2653.747004658821,1067.8440319266654,3167715401.8305087
5604,50244,BBB,BIT,62102,50244_BBB,62102,192.76859331164388,1398.6673117601163,360.9738173719677,8.677484764086866,39770.81050060169,1371.7921746283166,551.9968874760463,1637476063.864407
5606,50244,PGB,BIT,49537,50244_PGB,49537,153.76602696980618,1115.6771540797538,287.9385525611923,6.921782917757417,31724.044954563557,1094.2396211806854,440.31222528905516,1306168106.9152544
5608,50244,RBB,BIT,39981,50244_RBB,39981,124.10358972646345,900.4559883978166,232.39338817346686,5.586527299490467,25604.27642627542,883.153890918404,355.37321758042907,1054200033.9661019
5610,50244,RCB,BIT,94900,50244_RCB,94900,294.575690078822,2137.3470723331784,551.6153307236439,13.260334677012715,60775.013952966096,2096.2783384146605,843.5236324349746,2502278162.711865
5612,50250,1RB,BIT,6088,50250_1RB,6088,19.04850621231008,178.43949234907413,64.72689991502708,1.030982967103679,3806.8956656253176,219.2308949255093,103.64943600134688,151563466.54039836
5616,50250,2RB,BIT,12453,50250_2RB,12453,38.96370694183598,364.9978643598916,132.39883124865838,2.1088749818236066,7787.002582791078,448.4366515288054,212.014853239943,310022971.2266066
5620,50250,3PB,BIT,315,50250_3PB,315,0.9855912379891059,9.232660987181069,3.349042948954259,0.05334422382353136,196.97308388173045,11.3432542545229,5.362938952106483,7842065.039458851
5624,50250,4PB,BIT,15,50250_4PB,15,0.04693291609471932,0.43965052319909853,0.15947823566448852,0.002540201134453874,9.379670661034783,0.5401549645010906,0.25537804533840397,373431.6685456596
5628,50250,6PB,BIT,0,50250_6PB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5633,50254,1PB,BIT,95358,50254_1PB,95358,298.3619341973497,2794.946306081309,1013.8350397662864,16.148566651950166,59628.442326330325,3433.8731403263328,1623.4893098253017,2373979803.278467
5655,50282,24PB,BIT,26156,50282_24PB,26156,33.176161264090005,94.34384349935998,125.16694528650002,0.932918874979,21012.001936788572,479.86594442539996,82.3373080842,692000573.3333331
5661,50282,25PB,BIT,249369,50282_25PB,249369,316.29859910784756,899.4658934696397,1193.330630797875,8.89436637615225,200326.57558399715,4574.999644265849,784.9966424395501,6597472509.999998
5666,50282,26PB,BIT,0,50282_26PB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5671,50282,2RB,BIT,0,50282_2RB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5677,50282,3RB,BIT,0,50282_3RB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5683,50284,7,BIT,69774,50284_7,69774,218.3131525061964,2045.0783737129266,741.8289610169347,11.815999597025641,43630.4760468694,2512.5848328732727,1187.9165156961199,1737054749.40699
5705,50296,C1,BIT,0,50296_C1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5710,50296,C2,BIT,25682,50296_C2,25682,67.26965955971271,1796.8754881923164,168.98265321061848,5.219479870864331,6887.178000294845,680.0519447496627,201.62182032074026,646659030.1128861
5715,50296,R1,BIT,0,50296_R1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5720,50296,R2,BIT,0,50296_R2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5725,50296,R3,BIT,0,50296_R3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5734,50305,K19,SUB,15846,50305_K19,15846,25.176079591424067,94.2711615741817,147.58604058329826,1.5109104980649115,2205.9228803637257,1039.1760987715834,121.81829411932502,275306796.43478256
5740,50305,K20,SUB,17029,50305_K20,17029,27.0556266163297,101.30907550465356,158.6042335663881,1.6237091298464834,2370.608401471279,1116.7568967550985,130.9127685572375,295860118.4202898
5746,50305,K21,SUB,17103,50305_K21,17103,27.17319760520799,101.74931695085382,159.29345273861858,1.6307650036857366,2380.9099471703144,1121.609795360999,131.48165368691252,297145786.91304344
5752,50305,K22,SUB,22044,50305_K22,22044,35.02344430855434,131.14435729782036,205.3128031438992,2.1018876069255907,3068.7469376964514,1445.639146871184,169.46626754805,382990219.6521739
5758,50305,K23,SUB,25345,50305_K23,25345,40.26806369081427,150.78269532359178,236.0575664889369,2.4166367899441616,3528.279401919641,1662.1177725208747,194.84315691368752,440341458.7681159
5764,50308,3,SUB,35148,50308_3,35148,55.843042122893664,209.1027885276624,327.36047926427915,3.3513493743522345,4892.95578688781,2304.9956783808916,270.20506132185,610657786.2608695
5765,50308,4,SUB,39121,50308_4,39121,62.155333187940236,232.73899482163085,364.36409779497734,3.730173519802941,5446.037422864402,2565.5438697490285,300.7480426758875,679684285.2028985
5766,50308,5,SUB,37295,50308_5,37295,59.25418959751108,221.87573967620264,347.3571490315606,3.5560650653370485,5191.839822236852,2445.795317662893,286.7104177193125,647959546.4492753
5767,50308,6,SUB,59682,50308_6,59682,94.82259132748776,355.0606755692486,555.864576176474,5.690657601004042,8308.335816349103,3913.928305369534,458.81354471977505,1036909013.3043478
5768,50308,7,SUB,36654,50308_7,36654,58.23577062628157,218.06229687871112,341.387020796429,3.494945941945681,5102.606162870883,2403.758722982053,281.782642474425,636822877.4782608
5769,50308,8,SUB,55648,50308_8,55648,88.41338363647397,331.06156754260155,518.2928175173155,5.306017127118276,7746.762365674657,3649.3797516370737,427.8016175156,966822706.5507245
5779,50366,BLR1,BIT,0,50366_BLR1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5782,50366,BLR2,BIT,2734,50366_BLR2,2734,8.554306173530842,80.1336353617557,29.06756642044744,0.4629939934397928,1709.6013058179396,98.45224486306545,46.54690506367976,68064145.45358889
5785,50366,BLR3,BIT,892,50366_BLR3,892,2.790944077099309,26.14455111290639,9.48363908084825,0.15105729412885704,557.7777486428685,32.121215222331514,15.186481096123757,22206736.55618189
5788,50366,BLR4,BIT,3245,50366_BLR4,3245,10.153154181824279,95.11106318540499,34.50045831541768,0.5495301787535214,2029.1354196705245,116.85352398706925,55.24678380820806,80785717.62871101
5791,50366,BLR5,BIT,0,50366_BLR5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5794,50366,BLR6,BIT,0,50366_BLR6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5811,50392,1,SUB,26725,50392_1,26725,42.46060375367968,158.99260337435354,248.91057267377548,2.548219302081583,3720.389308198951,1752.6177735498272,205.45209581843753,464317438.7681159
5812,50392,2,SUB,39800,50392_2,39800,63.23412645075589,236.77850755095494,370.68814938882184,3.794915929760411,5540.561065156903,2610.0724934437094,305.96794812250005,691481162.3188405
5813,50392,3,SUB,48946,50392_3,48946,77.76526515725371,291.1899706178151,455.8719135674692,4.666983796433494,6813.776429526879,3209.8645292486376,376.279075095575,850382838.463768
5814,50392,4,SUB,21170,50392_4,21170,33.63483560207292,125.94474886567126,197.17256589350146,2.018552015905224,2947.077330386222,1388.3224795528472,162.747272908375,367805432.31884056
5815,50392,5,SUB,576,50392_5,576,0.9151471566742562,3.426744229883167,5.364733016280437,0.05492139637040193,80.1850043600597,37.773913472954185,4.4280788472,10007365.56521739
5816,50392,6A,SUB,31275,50392_6A,31275,49.689630772547495,186.06150310693758,291.2882379933518,2.9820601935491675,4353.795158612616,2051.005458101809,240.4308436565625,543368677.173913
5829,50397,1PB035,BIT,56741,50397_1PB035,56741,116.2747824377189,1083.52948997209,497.706703016149,9.223930317517194,24462.945123322945,1787.3026096028022,641.9195785914308,1380547901.3061225
5834,50397,3PB033,BIT,9480,50397_3PB033,9480,19.42660399904082,181.03064036473475,83.15432481967346,1.5410877392020408,4087.145446310454,298.6135023886531,107.24868446179596,230654977.95918366
5838,50397,4PB034,BIT,82856,50397_4PB034,82856,169.79015832748166,1582.2230736350698,726.7758161665469,13.469236890224082,35721.99610754209,2609.9072103285066,937.3625527179921,2015943971.9183674
5842,50397,5PB036,BIT,91747,50397_5PB036,91747,188.00977184599134,1752.0061351838942,804.7636961213694,14.914575612718316,39555.20393065878,2889.967616418962,1037.9477904342186,2232268171.1836734
5848,50397,REC037,BIT,0,50397_REC037,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5853,50398,13PB,BIT,29022,50398_13PB,29022,116.49128281665543,591.4608619802789,206.84181046625133,3.524117106354767,31793.94190185379,677.8201350139489,465.36790103517836,743741127.4001433
5858,50398,15RB,BIT,0,50398_15RB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5881,50407,7PB,BIT,0,50407_7PB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5884,50407,8PB,BIT,0,50407_8PB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5887,50410,10,BIT,0,50410_10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5915,50447,17,BIT,0,50447_17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5919,50447,18,BIT,0,50447_18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5923,50447,21,BIT,29692,50447_21,29692,92.9021429789604,870.2735556551755,315.68185155666623,5.028243472280295,18566.74541782965,1069.2187470644253,505.5123281458593,739195540.1638483
5937,50456,4,BIT,73657,50456_4,73657,230.46252005258273,2158.8892391517334,783.112560289282,12.4735729973646,46058.560125322605,2652.412948017122,1254.0253790327215,1833723760.6711764
5939,50456,PB1,BIT,0,50456_PB1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5941,50456,PB2,BIT,0,50456_PB2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6014,50476,B10,BIT,12837,50476_B10,12837,40.165189593860795,376.2529177537885,136.48147408166926,2.1739041308656257,8027.122151713567,462.26461862003333,218.55253120060613,319582821.9413755
6020,50476,B11,BIT,0,50476_B11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6026,50476,B5,BIT,0,50476_B5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6032,50476,B7,BIT,5407,50476_B7,5407,16.917751821609826,158.47935859583504,57.4865880158593,0.9156578355994731,3381.0586176143383,194.70785953715975,92.05527274298335,134609668.78842542
6038,50476,B8,BIT,17866,50476_B8,17866,55.900231929883695,523.6530831650063,189.94921055878345,3.025548897876861,11171.81306866983,643.3605730517655,304.17227720106166,444782012.6824503
6044,50476,B9,BIT,0,50476_B9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6054,50481,253-25,BIT,0,50481_253-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6056,50481,253-26,BIT,160635,50481_253-26,160635,507.57766684908245,3317.538447997907,865.8486979933427,18.877988329454322,91633.34883294583,3264.365069380933,1422.8524762357522,4229877722.702234
6058,50481,253-27,BIT,155623,50481_253-27,155623,491.7406495972531,3214.0273657221546,838.833205265465,18.288972999624427,88774.28110579593,3162.513058749768,1378.4578137344693,4097900587.294735
6060,50481,253-28,BIT,170362,50481_253-28,170362,538.3132348475948,3518.42677547122,918.2788052886473,20.021115247502085,97182.06227707733,3462.0335664697886,1509.0110720358277,4486011321.287378
6062,50481,253-29,BIT,171749,50481_253-29,171749,542.6959050248269,3547.0720011528783,925.7549601995744,20.184116896040404,97973.26876900808,3490.2196675762184,1521.2966659881981,4522534123.923093
6064,50481,325-30,BIT,224959,50481_325-30,224959,710.8299209805007,4645.999512703715,1212.565488541628,26.437410132323063,128326.61947963185,4571.533611248267,1992.613503915825,5923672067.864238
6068,50481,325-31,BIT,210496,50481_325-31,210496,665.1294460177699,4347.3002343808475,1134.607573273612,24.737703684731333,120076.28098446644,4277.621873467233,1864.5049636612252,5542829029.277115
6072,50481,423-A,BIT,0,50481_423-A,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6074,50481,423-B,BIT,0,50481_423-B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6076,50481,423-C,BIT,0,50481_423-C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
