STATE,FACILITY_NAME,ORISPL_CODE,UNITID,OP_DATE,OP_HOUR,OP_TIME,GLOAD (MW),HG_RATE_EO (lb/GWh),HG_RATE_HI (lb/TBtu),HG_MASS (lbs),HG_MEASURE_FLG,HCL_RATE_EO (lb/MWh),HCL_RATE_HI (lb/MMBtu),HCL_MASS (lbs),HCL_MEASURE_FLG,HF_RATE_EO (lb/MWh),HF_RATE_HI (lb/MMBtu),HF_MASS (lbs),HF_MEASURE_FLG,HEAT_INPUT (mmBtu),FAC_ID,UNIT_ID,OP_DATE_TIME
CO,Rawhide Energy Station,6761,101,03-02-2015,17,1.0,304.0,,,,Unavailable,,,,,,,,,2668.2,875,2906,2015-03-02 17:00:00
CO,Rawhide Energy Station,6761,101,03-02-2015,18,1.0,304.0,,,,Unavailable,,,,,,,,,2666.5,875,2906,2015-03-02 18:00:00
CO,Rawhide Energy Station,6761,101,03-02-2015,19,1.0,304.0,,,,Unavailable,,,,,,,,,2656.0,875,2906,2015-03-02 19:00:00
CO,Rawhide Energy Station,6761,101,03-02-2015,20,1.0,304.0,,,,Unavailable,,,,,,,,,2665.3,875,2906,2015-03-02 20:00:00
CO,Rawhide Energy Station,6761,101,03-02-2015,21,1.0,304.0,,,,Unavailable,,,,,,,,,2657.2,875,2906,2015-03-02 21:00:00
CO,Rawhide Energy Station,6761,101,03-02-2015,22,1.0,304.0,,,,Unavailable,,,,,,,,,2669.6,875,2906,2015-03-02 22:00:00
CO,Rawhide Energy Station,6761,101,03-02-2015,23,1.0,304.0,,,,Unavailable,,,,,,,,,2663.7,875,2906,2015-03-02 23:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,0,1.0,304.0,,,,Unavailable,,,,,,,,,2670.5,875,2906,2015-03-03 00:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,1,1.0,304.0,,,,Unavailable,,,,,,,,,2665.7,875,2906,2015-03-03 01:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,2,1.0,304.0,,,,Unavailable,,,,,,,,,2663.3,875,2906,2015-03-03 02:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,3,1.0,302.0,,,,Unavailable,,,,,,,,,2678.3,875,2906,2015-03-03 03:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,4,1.0,274.0,,,,Unavailable,,,,,,,,,2401.3,875,2906,2015-03-03 04:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,5,1.0,274.0,,,,Unavailable,,,,,,,,,2402.3,875,2906,2015-03-03 05:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,6,1.0,300.0,,,,Unavailable,,,,,,,,,2646.5,875,2906,2015-03-03 06:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,7,1.0,304.0,,,,Unavailable,,,,,,,,,2687.8,875,2906,2015-03-03 07:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,8,1.0,303.0,,,,Unavailable,,,,,,,,,2670.5,875,2906,2015-03-03 08:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,9,1.0,304.0,,,,Unavailable,,,,,,,,,2679.7,875,2906,2015-03-03 09:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,10,1.0,303.0,,,,Unavailable,,,,,,,,,2691.0,875,2906,2015-03-03 10:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,11,1.0,304.0,,,,Unavailable,,,,,,,,,2692.3,875,2906,2015-03-03 11:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,12,1.0,304.0,0.012,1.3600775481999998,0.0036479999999999998,Measured,,,,,,,,,2682.2,875,2906,2015-03-03 12:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,13,1.0,304.0,0.0115,1.3066228135,0.003496,Measured,,,,,,,,,2675.6,875,2906,2015-03-03 13:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,14,1.0,304.0,0.0101,1.1500917706,0.0030704,Measured,,,,,,,,,2669.7,875,2906,2015-03-03 14:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,15,1.0,303.0,0.0122,1.37409858,0.0036966,Measured,,,,,,,,,2690.2,875,2906,2015-03-03 15:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,16,1.0,303.0,0.0114,1.2846145263,0.0034542,Measured,,,,,,,,,2688.9,875,2906,2015-03-03 16:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,17,1.0,303.0,0.0107,1.2040331266,0.0032421,Measured,,,,,,,,,2692.7,875,2906,2015-03-03 17:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,18,1.0,304.0,0.0109,1.2258517997,0.0033135999999999994,Measured,,,,,,,,,2703.1,875,2906,2015-03-03 18:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,19,1.0,304.0,0.0104,1.1725698178,0.0031616,Measured,,,,,,,,,2696.3,875,2906,2015-03-03 19:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,20,1.0,303.0,0.0116,1.299948221,0.0035148,Measured,,,,,,,,,2703.8,875,2906,2015-03-03 20:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,21,1.0,304.0,0.0107,1.2009599409,0.0032527999999999997,Measured,,,,,,,,,2708.5,875,2906,2015-03-03 21:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,22,1.0,289.0,0.00945,1.0711680262999999,0.00273105,Measured,,,,,,,,,2549.6,875,2906,2015-03-03 22:00:00
CO,Rawhide Energy Station,6761,101,03-03-2015,23,1.0,303.0,0.0117,1.3092178152,0.0035451000000000002,Measured,,,,,,,,,2707.8,875,2906,2015-03-03 23:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,0,1.0,304.0,0.0121,1.3682996688999998,0.0036784,Measured,,,,,,,,,2688.3,875,2906,2015-03-04 00:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,1,1.0,303.0,0.011000000000000001,1.2356801245,0.003333,Measured,,,,,,,,,2697.3,875,2906,2015-03-04 01:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,2,1.0,304.0,0.0106,1.191539713,0.0032224000000000003,Measured,,,,,,,,,2704.4,875,2906,2015-03-04 02:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,3,1.0,304.0,0.0114,1.2859369202,0.0034655999999999997,Measured,,,,,,,,,2695.0,875,2906,2015-03-04 03:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,4,1.0,304.0,0.0117,1.3173333333,0.0035568000000000006,Measured,,,,,,,,,2700.0,875,2906,2015-03-04 04:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,5,1.0,304.0,0.0113,1.2791182603,0.0034352,Measured,,,,,,,,,2685.6,875,2906,2015-03-04 05:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,6,1.0,304.0,0.0111,1.2507042253,0.0033744,Measured,,,,,,,,,2698.0,875,2906,2015-03-04 06:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,7,1.0,304.0,0.0118,1.3242764323,0.0035872,Measured,,,,,,,,,2708.8,875,2906,2015-03-04 07:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,8,1.0,303.0,0.0111,1.243639994,0.0033633,Measured,,,,,,,,,2704.4,875,2906,2015-03-04 08:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,9,1.0,302.0,0.0123,1.3830516046999999,0.0037146,Measured,,,,,,,,,2685.8,875,2906,2015-03-04 09:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,10,1.0,304.0,,,,Unavailable,,,,,,,,,2677.1,875,2906,2015-03-04 10:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,11,1.0,303.0,0.0104,1.1707969533,0.0031512,Measured,,,,,,,,,2691.5,875,2906,2015-03-04 11:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,12,1.0,304.0,0.011000000000000001,1.2379683103,0.0033439999999999998,Measured,,,,,,,,,2701.2,875,2906,2015-03-04 12:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,13,1.0,304.0,0.0109,1.2345752608,0.0033135999999999994,Measured,,,,,,,,,2684.0,875,2906,2015-03-04 13:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,14,1.0,304.0,0.0117,1.3212481426,0.0035568000000000006,Measured,,,,,,,,,2692.0,875,2906,2015-03-04 14:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,15,1.0,303.0,0.0115,1.2856510348999999,0.0034844999999999998,Measured,,,,,,,,,2710.3,875,2906,2015-03-04 15:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,16,1.0,292.0,0.0106,1.1894550764,0.0030951999999999998,Measured,,,,,,,,,2602.2,875,2906,2015-03-04 16:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,17,1.0,293.0,0.0103,1.1587252831000001,0.0030179,Measured,,,,,,,,,2604.5,875,2906,2015-03-04 17:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,18,1.0,304.0,0.0122,1.3671987318,0.0037088,Measured,,,,,,,,,2712.7,875,2906,2015-03-04 18:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,19,1.0,304.0,0.0114,1.274117647,0.0034655999999999997,Measured,,,,,,,,,2720.0,875,2906,2015-03-04 19:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,20,1.0,303.0,0.0109,1.212355921,0.0033027,Measured,,,,,,,,,2724.2,875,2906,2015-03-04 20:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,21,1.0,303.0,0.0108,1.2039292152,0.0032724000000000004,Measured,,,,,,,,,2718.1,875,2906,2015-03-04 21:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,22,1.0,304.0,0.0109,1.2202091618000002,0.0033135999999999994,Measured,,,,,,,,,2715.6,875,2906,2015-03-04 22:00:00
CO,Rawhide Energy Station,6761,101,03-04-2015,23,1.0,304.0,0.011000000000000001,1.2372812372,0.0033439999999999998,Measured,,,,,,,,,2702.7,875,2906,2015-03-04 23:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,0,1.0,304.0,0.0127,1.4239138452000002,0.0038608000000000006,Measured,,,,,,,,,2711.4,875,2906,2015-03-05 00:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,1,1.0,303.0,0.0114,1.2778661536,0.0034542,Measured,,,,,,,,,2703.1,875,2906,2015-03-05 01:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,2,1.0,302.0,0.0107,1.1951769796,0.0032314,Measured,,,,,,,,,2703.7,875,2906,2015-03-05 02:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,3,1.0,303.0,0.0114,1.2776770852,0.0034542,Measured,,,,,,,,,2703.5,875,2906,2015-03-05 03:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,4,1.0,304.0,0.0109,1.2262600843,0.0033135999999999994,Measured,,,,,,,,,2702.2,875,2906,2015-03-05 04:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,5,1.0,304.0,0.0118,1.3260387402,0.0035872,Measured,,,,,,,,,2705.2,875,2906,2015-03-05 05:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,6,1.0,303.0,0.0109,1.2226788094,0.0033027,Measured,,,,,,,,,2701.2,875,2906,2015-03-05 06:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,7,1.0,303.0,0.0109,1.2215030697,0.0033027,Measured,,,,,,,,,2703.8,875,2906,2015-03-05 07:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,8,1.0,303.0,0.0113,1.2660011092,0.0034239000000000006,Measured,,,,,,,,,2704.5,875,2906,2015-03-05 08:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,9,1.0,295.0,0.00952,1.0713359273,0.0028084,Measured,,,,,,,,,2621.4,875,2906,2015-03-05 09:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,10,1.0,302.0,0.0105,1.1724469422,0.003171,Measured,,,,,,,,,2704.6,875,2906,2015-03-05 10:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,11,1.0,304.0,0.0106,1.1921568626999999,0.0032224000000000003,Measured,,,,,,,,,2703.0,875,2906,2015-03-05 11:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,12,1.0,284.0,0.011000000000000001,1.2369337979000001,0.003124,Measured,,,,,,,,,2525.6,875,2906,2015-03-05 12:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,13,1.0,270.0,0.0102,1.1399950327,0.002754,Measured,,,,,,,,,2415.8,875,2906,2015-03-05 13:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,14,1.0,263.0,0.0102,1.1434782608,0.0026826000000000003,Measured,,,,,,,,,2346.0,875,2906,2015-03-05 14:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,15,1.0,263.0,0.0109,1.2078961783,0.0028667,Measured,,,,,,,,,2373.3,875,2906,2015-03-05 15:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,16,1.0,263.0,0.0106,1.1754437745,0.0027878,Measured,,,,,,,,,2371.7,875,2906,2015-03-05 16:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,17,1.0,263.0,0.0113,1.2551843561,0.0029719,Measured,,,,,,,,,2367.7,875,2906,2015-03-05 17:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,18,1.0,263.0,0.0122,1.3482079078,0.0032086,Measured,,,,,,,,,2379.9,875,2906,2015-03-05 18:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,19,1.0,263.0,0.0112,1.2412979351,0.0029456,Measured,,,,,,,,,2373.0,875,2906,2015-03-05 19:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,20,1.0,258.0,0.0108,1.2007239506999998,0.0027864,Measured,,,,,,,,,2320.6,875,2906,2015-03-05 20:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,21,1.0,253.0,0.011000000000000001,1.2192236922,0.002783,Measured,,,,,,,,,2282.6,875,2906,2015-03-05 21:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,22,1.0,253.0,0.0103,1.1486313747,0.0026059,Measured,,,,,,,,,2268.7,875,2906,2015-03-05 22:00:00
CO,Rawhide Energy Station,6761,101,03-05-2015,23,1.0,276.0,0.0119,1.3132347061,0.0032844000000000003,Measured,,,,,,,,,2501.0,875,2906,2015-03-05 23:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,0,1.0,282.0,0.0119,1.3092228464,0.0033558,Measured,,,,,,,,,2563.2,875,2906,2015-03-06 00:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,1,1.0,276.0,0.0123,1.3663916280000001,0.0033948,Measured,,,,,,,,,2484.5,875,2906,2015-03-06 01:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,2,1.0,263.0,0.0112,1.2418736034,0.0029456,Measured,,,,,,,,,2371.9,875,2906,2015-03-06 02:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,3,1.0,262.0,0.0103,1.1428450429,0.0026986000000000002,Measured,,,,,,,,,2361.3,875,2906,2015-03-06 03:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,4,1.0,303.0,0.0123,1.3625694647,0.0037269,Measured,,,,,,,,,2735.2,875,2906,2015-03-06 04:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,5,1.0,304.0,0.0109,1.2080204156,0.0033135999999999994,Measured,,,,,,,,,2743.0,875,2906,2015-03-06 05:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,6,1.0,304.0,0.0114,1.2658801183,0.0034655999999999997,Measured,,,,,,,,,2737.7,875,2906,2015-03-06 06:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,7,1.0,304.0,0.0114,1.2686141005,0.0034655999999999997,Measured,,,,,,,,,2731.8,875,2906,2015-03-06 07:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,8,1.0,275.0,0.0109,1.215481935,0.0029975,Measured,,,,,,,,,2466.1,875,2906,2015-03-06 08:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,9,1.0,273.0,0.0108,1.1986827661,0.0029484000000000003,Measured,,,,,,,,,2459.7,875,2906,2015-03-06 09:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,10,1.0,279.0,,,,Unavailable,,,,,,,,,2518.6,875,2906,2015-03-06 10:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,11,1.0,284.0,0.009859999999999999,1.0906484907,0.00280024,Measured,,,,,,,,,2567.5,875,2906,2015-03-06 11:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,12,1.0,279.0,0.0106,1.1718044219,0.0029574000000000002,Measured,,,,,,,,,2523.8,875,2906,2015-03-06 12:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,13,1.0,263.0,0.0107,1.1829416956999999,0.0028141,Measured,,,,,,,,,2378.9,875,2906,2015-03-06 13:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,14,1.0,263.0,0.011000000000000001,1.2240839468,0.002893,Measured,,,,,,,,,2363.4,875,2906,2015-03-06 14:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,15,1.0,263.0,0.0102,1.1281382731999998,0.0026826000000000003,Measured,,,,,,,,,2377.9,875,2906,2015-03-06 15:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,16,1.0,263.0,0.0106,1.1700172073000001,0.0027878,Measured,,,,,,,,,2382.7,875,2906,2015-03-06 16:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,17,1.0,263.0,0.0118,1.2987110813,0.0031034,Measured,,,,,,,,,2389.6,875,2906,2015-03-06 17:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,18,1.0,263.0,0.0107,1.1857329456,0.0028141,Measured,,,,,,,,,2373.3,875,2906,2015-03-06 18:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,19,1.0,263.0,0.0123,1.355670103,0.0032349,Measured,,,,,,,,,2386.2,875,2906,2015-03-06 19:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,20,1.0,274.0,0.0125,1.37263546,0.003425,Measured,,,,,,,,,2495.2,875,2906,2015-03-06 20:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,21,1.0,275.0,0.011000000000000001,1.213251514,0.003025,Measured,,,,,,,,,2493.3,875,2906,2015-03-06 21:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,22,1.0,275.0,0.0101,1.1022700214,0.0027775,Measured,,,,,,,,,2519.8,875,2906,2015-03-06 22:00:00
CO,Rawhide Energy Station,6761,101,03-06-2015,23,1.0,272.0,0.0111,1.2087436944,0.0030191999999999997,Measured,,,,,,,,,2497.8,875,2906,2015-03-06 23:00:00
CO,Rawhide Energy Station,6761,101,03-07-2015,0,1.0,240.0,0.012,1.3205557338,0.00288,Measured,,,,,,,,,2180.9,875,2906,2015-03-07 00:00:00
CO,Rawhide Energy Station,6761,101,03-07-2015,1,1.0,191.0,0.0106,1.1772299104000001,0.0020245999999999997,Measured,,,,,,,,,1719.8,875,2906,2015-03-07 01:00:00
CO,Rawhide Energy Station,6761,101,03-07-2015,2,1.0,164.0,0.0103,1.1788680298,0.0016891999999999999,Measured,,,,,,,,,1432.9,875,2906,2015-03-07 02:00:00
CO,Rawhide Energy Station,6761,101,03-07-2015,3,1.0,221.0,0.0106,1.1442946462999999,0.0023426,Measured,,,,,,,,,2047.2,875,2906,2015-03-07 03:00:00
CO,Rawhide Energy Station,6761,101,03-07-2015,4,1.0,254.0,0.0125,1.3612587891999999,0.003175,Measured,,,,,,,,,2332.4,875,2906,2015-03-07 04:00:00
CO,Rawhide Energy Station,6761,101,03-07-2015,5,1.0,274.0,0.0116,1.2683160415,0.0031784,Measured,,,,,,,,,2506.0,875,2906,2015-03-07 05:00:00
CO,Rawhide Energy Station,6761,101,03-07-2015,6,1.0,274.0,0.0103,1.1364716304,0.0028222,Measured,,,,,,,,,2483.3,875,2906,2015-03-07 06:00:00
CO,Rawhide Energy Station,6761,101,03-07-2015,7,1.0,274.0,0.0118,1.2998311489,0.0032332,Measured,,,,,,,,,2487.4,875,2906,2015-03-07 07:00:00
